Marker Env_1 Env_2 Loglikelihood Gscore WaldScore NumError Efron McFadden McFaddenAdj CoxSnell Nagelkerke AIC BIC GscorePop WaldScorePop Beta_0 Beta_1 Beta_2 
Hapmap28985-BTA-73836_CC prec10 pop1 -268.1140737751092967545 14.92268878141539495408 14.60081686849091898561 0 0.3588492902891011880509 0.02707550782420701309143 0.01618919575774082177718 0.02290547072648397241255 0.0398309450663463080615 542.2281475502185935089 555.6312437285316570557 14.92268878141539495408 14.60081686849091898561 0.3949242213762718033089 -0.01247649694632558472639 -43.92733899186553398614 
BTA-73842-no-rs_TT prec4 pop1 -217.9731277883947483942 15.54692020956547737764 14.58190143721342502819 0 0.337111689377344351528 0.03443445226494902067314 0.02114521485942247628568 0.02456823717089400206008 0.0477601002075018007789 441.9462555767894967884 455.2595105259986992818 15.54692020956547737764 14.58190143721342502819 0.8951103543566811052146 -0.01824055473698004743331 -42.24987141065019448719 
Hapmap28985-BTA-73836_GG bio1 pop1 -285.4241604090671717564 15.54008485795555261078 14.48416235566719790281 0 0.3387230029430327084847 0.02650135082401272428043 0.01626922491237884217229 0.02384175217734387723211 0.03988959697002086436687 576.8483208181343435128 590.2514169964474070595 15.54008485795555261078 14.48416235566719790281 -10.73012300240594204051 0.04030636623338957150333 45.16144132139450400459 
ARS-BFGL-NGS-106520_AA bio3 pop1 -304.5486403144139643806 15.60799195229345415203 14.30467827590352815695 0 0.3376285122951675739603 0.02498456894369603924905 0.01538003979475906224383 0.02394467853673393643171 0.03856249119607736903617 615.0972806288279287612 628.5003768071409923079 15.60799195229345415203 14.30467827590352815695 7.176926108723968128402 -0.1020628558190059969354 41.11990187032211964413 
Hapmap28985-BTA-73836_CC prec9 pop1 -268.332106093813092057 14.48662414400780434898 14.13712223705493887128 0 0.3566752447119727802236 0.02628431853687877010244 0.01539800647041257873398 0.02224363740911045088855 0.03868006513804592149891 542.664212187626184114 556.0673083659392476608 14.48662414400780434898 14.13712223705493887128 0.6831190649857234996898 -0.01537300165955360246321 -42.28028734096545189838 
Hapmap28985-BTA-73836_CG latitude pop1 -417.8884328315475877313 14.09209226855629659703 13.45473946446364051435 0 0.03175325541396081471552 0.01658148840128552728955 0.009521576465447373534019 0.02164445380986573016363 0.02953756683512228679282 841.7768656630951754627 855.1799618414082390094 16.99008271785022577971 16.42211360033249820459 0.1966358625086684528235 -0.3845246957079389990228 9.164190208406190082252 
Hapmap28985-BTA-73836_GG longitude pop1 -286.7878803616830710732 12.81264495272375397716 12.4762119555048449351 0 0.3311979371305080548614 0.02185009940288829986734 0.0116179734912544177592 0.01969880374194093823875 0.03295803664985093836659 579.5757607233661421464 592.9788569016792056932 12.81264495272375397716 12.4762119555048449351 8.924531449403382266788 -0.3157021310521612536028 51.92279320572522951713 
ARS-BFGL-NGS-106520_AA prec10 pop1 -306.0669787633999243959 12.5713150543215341215 12.04352119288804959154 0 0.3262121092780057806629 0.02012359364661690184486 0.01051906449767992483965 0.01933138088419558486353 0.03113285501040150821982 618.1339575267998487917 631.5370537051129123385 12.5713150543215341215 12.04352119288804959154 -2.171079957692014603121 0.009432000247444286078014 47.63853858025266086937 
Hapmap28985-BTA-73836_CG bio3 pop1 -416.8830757229464165081 12.14465231697206670791 11.66950151358603427528 0 0.03497184373552728227103 0.01435689467843301168242 0.007263948266931703355489 0.01868145325670294263926 0.02555149079481017721138 839.7661514458928330162 853.169247624205896563 19.00079693505256822617 17.24114887593738178195 -8.656600852534474098247 0.1025491283653804590705 7.971822031477230501451 
ARS-BFGL-NGS-46098_CC longitude pop1 -210.4551050800638332533 11.90912769075866833868 11.6004796670001237343 0 0.5238413088387791809522 0.02751523938346203592559 0.01365264250922740404872 0.01832249836120574629922 0.03744217618884839754608 426.9102101601276665066 440.3133063384407300533 11.90912769075866833868 11.6004796670001237343 -11.12121123534428076499 0.3780076024068611189406 55.88147468426408021394 
BTA-73842-no-rs_TT bio15 pop1 -219.7426336587116569438 12.00790846893166027853 11.30429671186369884259 0 0.3261880045539619260076 0.02659599106457759943147 0.01330675365905105509822 0.01902926684840216918623 0.03699246654260087631048 445.4852673174233138875 458.7985222666325163809 12.00790846893166027853 11.30429671186369884259 -4.922882756443453687242 0.06640763506146534937902 -44.84301162257413060283 
Hapmap28985-BTA-73836_CG bio14 pop1 -416.9235031800032388327 11.72819930066747640129 11.22825198748456762814 0 0.03472238947228912056032 0.01387008420085339779632 0.006774322688650571131549 0.01804666251949888216167 0.02468799043212679015727 839.8470063600064776654 853.2501025383195412122 18.91994202093892357697 18.3137988512460279187 -1.190632372961737678882 0.02538289758543738736902 7.817950367298178556731 
BTA-73842-no-rs_TT bio2 pop1 -219.7969380301514364523 11.89929972605210126146 11.16504309862364382501 0 0.3269192260715510396098 0.02635543650317055772592 0.01306619909764401333847 0.0188587848391550372512 0.03666105335293721653993 445.5938760603028729046 458.907131009512075398 11.89929972605210126146 11.16504309862364382501 -9.294117457524290715556 0.06018736801454107368899 -45.21729592630165107947 
Hapmap28985-BTA-73836_CG bio15 pop1 -419.0344291700863866845 11.54214975333067239038 11.09864313947002074229 0 0.02815645783129078547199 0.01358521681496434638887 0.006523161423916878356652 0.01776293834861368819023 0.0242441157071224490211 844.068858340172773369 857.4719545184858369158 14.69809004077262787336 14.29117375064399706776 1.602360570306715373918 -0.04564165671057958250867 7.909658178668006272248 
ARS-BFGL-NGS-106520_AA prec9 pop1 -306.6056383773822691663 11.49399582635684458065 11.06857723751911339819 0 0.3267307093736417571519 0.01839906965866737838982 0.008794540509730401384603 0.01768949061551726285218 0.02848861909244171166329 619.2112767547645383326 632.6143729330776018793 11.49399582635684458065 11.06857723751911339819 -2.335873461234479497341 0.01121545630243562416831 46.00066204338045642783 
BTA-73842-no-rs_CT longitude pop1 -402.2829955867044463558 11.11032375823699736017 10.93445035453939029237 0 0.02630123056152224822772 0.01362099592062820707693 0.006265136874380427742508 0.01761944781435994259377 0.02417432171373861483106 810.5659911734088927115 823.879246122618095205 14.06181096444749162311 13.54808547421978355899 -9.76660109912527512558 0.2822662776175315552162 -7.59333087952483993437 
BTA-73842-no-rs_CC prec10 pop1 -299.4638220729365624684 11.17458474827454850686 10.77987060641411451792 0 0.35098024734263183564 0.01831592185547207933278 0.008481504415504004799117 0.01772044861694504715903 0.02843249803535350261495 604.9276441458731249368 618.2408990950823274302 11.17458474827454850686 10.77987060641411451792 -1.857769183894752803698 0.008992628392146598682432 48.45703555219773366741 
BTA-73842-no-rs_TT bio14 pop1 -219.6591578809447491138 12.17486002446547593836 10.69590180360483241875 0 0.3301911537298674556335 0.02696576754069607029804 0.0136765301351695259648 0.01929127119694989202269 0.03750179710036124528267 445.3183157618894982277 458.6315707110987007211 12.17486002446547593836 10.69590180360483241875 -0.9353464607648235015032 -0.03368386885316009962335 -43.87969905634586973223 
Hapmap28985-BTA-73836_CG bio1 pop1 -418.3939523470320027698 11.10024869504025984979 10.64931743746158913054 0 0.02914866590982935197571 0.01309164263077779535339 0.006015237593135359288679 0.01708871389170444693916 0.02334670606701764845307 842.7879046940640055396 856.1910008723770690864 15.97904368688139570276 15.28817331761648707841 7.036445552615288139432 -0.03256856315174287198029 7.62867690561590570562 
BTA-73842-no-rs_CC bio3 pop1 -299.6921074575705059295 10.71801397900666158458 10.01037578249594671518 0 0.3544472228626120622295 0.01756757059949412151699 0.007733153159526046983331 0.01700261824791878228743 0.02728073765962917011493 605.384214915141011859 618.6974698643502143525 10.71801397900666158458 10.01037578249594671518 6.725307813961860849226 -0.09310608303573655208278 42.5040806115879656879 
Hapmap28985-BTA-73836_GG bio19 pop1 -288.2754363267527257519 9.837533022584444619696 9.689003838188772484152 0 0.3266859267919423360517 0.01677647942449004664052 0.006544353512856164586595 0.01515959113649926706018 0.02536348738830926189648 582.5508726535054515039 595.9539688318185150506 9.837533022584444619696 9.689003838188772484152 -2.799973930686106951809 0.004014110178488895051417 45.56821158190670893393 
Hapmap28985-BTA-73836_GG latitude pop1 -288.7603685580150605916 8.867668560059774940374 8.774504327042506778705 0 0.3261411336004856434704 0.01512251687486145651767 0.00489039096322757440953 0.01367530338475755685105 0.02288012795381356653552 583.5207371160301211832 596.9238332943431847299 8.867668560059774940374 8.774504327042506778705 -1.989989954756933441507 0.3285549242688034525181 44.85742177691147469093 
ARS-BFGL-NGS-106520_GG longitude pop1 -264.3414938280310484964 8.556002404593273380495 8.192024411298181284236 0 0.2910799112487459106837 0.015925877612917266812 0.004757663631793916365984 0.0131978524175398783118 0.02332650386532373527067 534.6829876560620969927 548.0860838343751605395 8.556002404593273380495 8.192024411298181284236 -11.15498627540087895477 0.2962375856533027313757 -39.85372707060498783174 
ARS-BFGL-NGS-106520_GG prec4 pop1 -264.3795300523551511651 8.479929955945068043022 8.17710206461744853329 0 0.3032712058240945768349 0.01578427871548873764928 0.004616064734365387257475 0.01308127960760174129159 0.02312046760915225759331 534.7590601047103023302 548.162156283023365877 8.479929955945068043022 8.17710206461744853329 0.336815474281371875757 -0.01180750482638826626968 -37.39706653601572464152 
BTA-122374-no-rs_AA bio12 pop1 -297.2583286842137269279 8.292146557421634034402 8.049480967059402652768 0 0.3850086216683733095949 0.01375584846043761955408 0.003802443730904083970049 0.01279346287830022700074 0.02104805466175934277982 600.5166573684274538558 613.9197535467405174026 8.292146557421634034402 8.049480967059402652768 1.038247716078140609614 -0.001605180672529121936119 50.42404751360056109136 
Hapmap28985-BTA-73836_CG prec4 pop1 -417.1366818295536925409 7.732833013583875370056 7.488006010226821267117 0 0.03381100533463386270758 0.00918381960149613932147 0.002057981307538370326343 0.01193570227175169728203 0.0163616057835528671453 840.2733636591073850819 853.6764598374204486286 18.49358472183801616051 17.87140713058981014542 -2.36560820652632538847 0.01232936193570918341799 6.025383082185732618475 
BTA-73842-no-rs_CT prec5 pop1 -404.9446263258100348614 7.314242036661667611952 7.275000867830692708165 0 0.02002725170210610132265 0.008950331324086724968207 0.001608218816003691717734 0.01163457599046236070174 0.0159484482957953875469 815.8892526516200697229 829.2025076008292722163 8.738549486236314611798 8.592291763820422915987 -1.876993730722597227586 0.009593583578051165126653 -5.847277952163798306513 
Hapmap28985-BTA-73836_GG prec9 pop1 -289.4920463597785089127 7.404312956532878298166 7.197564951615195973089 0 0.3209929320358165373106 0.01262697707673109034357 0.002394851165097208235428 0.01143153806919715905627 0.01912608783682636178595 584.9840927195570178254 598.3871888978700813722 7.404312956532878298166 7.197564951615195973089 -2.506492526623148284041 0.009118225061397613476021 49.38494766402564064428 
ARS-BFGL-NGS-106520_GG bio2 pop1 -264.9394122003759736161 7.360165659903423140964 7.090571160632877349 0 0.2990508357181646387473 0.01369998417105289684756 0.002531770189929546401551 0.01136376769489638217676 0.02008485643522998592157 535.8788244007519472323 549.281920579065010779 7.360165659903423140964 7.090571160632877349 -6.875281913919363661111 0.0438834540761538543061 -39.73338205242445292029 
BTA-122374-no-rs_AA prec10 pop1 -297.8245891201164221307 7.159625685616243628839 7.046847798422381387203 0 0.3850417706670228030325 0.01187710869348375023304 0.001923703963950214703219 0.0110558609296620757108 0.01818931804422092055803 601.6491782402328442614 615.0522744185459078081 7.159625685616243628839 7.046847798422381387203 0.04859991878762499425523 -0.007175170809137507802255 50.45469676137515063069 
BTA-122374-no-rs_AG prec4 pop1 -424.648818508334616767 7.087335257022878365341 7.020663396272136426348 0 0.0280192487820300842067 0.008275875320658752237486 0.001269680450062097589164 0.01094484352540573166923 0.01488148259677763111038 855.2976370166692335339 868.7007331949822970807 7.087335257022878365341 7.020663396272136426348 -1.549067356098425068348 0.007569710481753305989706 -6.137596063536382224885 
BTA-122374-no-rs_AG bio12 pop1 -424.6789093321944274506 7.027153609303256998064 6.792289103522717460659 0 0.02819646669842756231145 0.008205601262065874564825 0.001199406391469219916503 0.01085241223613157867441 0.01475580564036083888557 855.3578186643888549012 868.760914842701918448 7.027153609303256998064 6.792289103522717460659 -1.906545326177191938908 0.001282463147900262055241 -7.008380367153905144383 
ARS-BFGL-NGS-106520_GG bio15 pop1 -265.1402967511534143896 6.958396558348541593997 6.721929803740205410997 0 0.2972103770448898556514 0.01295214362152479761151 0.001783929640401447165501 0.01074679965564431837269 0.01899439816239250768573 536.2805935023068287792 549.683689680619892326 6.958396558348541593997 6.721929803740205410997 -3.477038972441867106409 0.04409506068539663608584 -39.26082390507326093029 
BTA-122374-no-rs_GG bio3 pop1 -221.4711649688840475886 6.16372170878482389389 6.646057980855196876003 0 0.2935944869700547021473 0.01372442363265165119922 0.0003645502174476889759198 0.009525340230345033390794 0.01897074603124322247248 448.9423299377680951772 462.3454261160811587239 6.16372170878482389389 6.646057980855196876003 5.175946517872749271048 -0.09046970756515592276972 -40.61076696899931830556 
Hapmap28985-BTA-73836_GG prec10 pop1 -289.8347876515494090377 6.718830372991078048184 6.52974282353608392231 0 0.3190671010622840670572 0.01145798639255912504571 0.001225860480925242991784 0.01037873179674344821608 0.01736463936679335400533 585.6695753030988180754 599.0726714814118816221 6.718830372991078048184 6.52974282353608392231 -2.282559009907484950334 0.006965995082821739851065 50.58101610617892537197 
Hapmap28985-BTA-73836_CC bio3 pop1 -271.9723865152043239535 7.206063301225340556044 6.522540468992483206866 0 0.3444688506504746318849 0.01307457564464143692047 0.002188263578175245606221 0.01112716924033778847581 0.01934933676099419914899 549.944773030408647907 563.3478692087217114537 7.206063301225340556044 6.522540468992483206866 -8.828545937184854928807 0.09589903397953678726911 -37.28445781274292735591 
BTA-73842-no-rs_CC bio2 pop1 -301.7731158700996283717 6.555997153948416700242 6.467457605400071504569 0 0.3427349399082907094186 0.0107457354578618951191 0.0009113180178938205854358 0.01043477150112086379238 0.01674261338515308837668 609.5462317401992567434 622.8594866894084592368 6.555997153948416700242 6.467457605400071504569 4.505449761537735284701 -0.04240874836872033638543 51.08956101611794776984 
Hapmap28985-BTA-73836_CG bio19 pop1 -423.1757746536749880406 6.415399073595425161187 6.312382691361523374702 0 0.01573900808374368497046 0.007523039073894264054058 0.000487119106086484211348 0.009912345430478573067232 0.01350498210222411516298 852.3515493073499760812 865.754645485663039628 6.415399073595425161187 6.312382691361523374702 0.4606631235812047620872 -0.002705804238304545316515 6.330694526890637070966 
BTA-73842-no-rs_CC prec9 pop1 -301.8959598179371318638 6.310309258273409716011 6.191699904443131679752 0 0.3468700954052081638192 0.01034303590352600422074 0.0005086184635579296870779 0.0100456963154833478968 0.01611834141042073583558 609.7919196358742637276 623.105174585083466221 6.310309258273409716011 6.191699904443131679752 -1.731366034617836336057 0.00835762695726655921889 46.61148871649147627447 
ARS-BFGL-NGS-46098_TT bio6 pop1 -84.67084900934765254871 5.881316157457971025013 5.826972960284905558338 0 0.4275677496100850731044 0.0335647471030570839455 -0.0006773302188644868314718 0.009090904078987006571664 0.03816327130618230068862 175.3416980186953050974 188.7447941970083686442 5.881316157457971025013 5.826972960284905558338 4.977664671172452098488 -0.0629433426283382494373 -66.93335887442809954001 
Hapmap41762-BTA-117570_TT prec10 pop1 -78.07009105886734300073 6.571658163687539994102 5.647944242556484143597 0 0.4569146958560121554076 0.0403883217860566789254 0.003513316318583913099895 0.0101525495115654709982 0.04547275890643603544352 162.1401821177346860015 175.5432782960477495482 6.571658163687539994102 5.647944242556484143597 -9.242807896278175079814 0.02656955023060916220265 -73.64368275338548290587 
BTA-73842-no-rs_TT longitude pop1 -222.8463562126702282168 5.800463361014517732483 5.588085457377826298711 0 0.3128327168532798812045 0.01284728911109672482797 -0.0004419482944298195594909 0.009237808217206740571403 0.01795809129822979969545 451.6927124253404564336 465.005967374549658927 5.800463361014517732483 5.588085457377826298711 -10.74345809225400298972 0.271531765202833761416 -43.09059514665637112552 
ARS-BFGL-NGS-106520_GG bio14 pop1 -265.6617740904573749805 5.915441879740620412242 5.520452025787244791036 0 0.29790602675843405058 0.01101082011764029832063 -0.0001573938634830521253807 0.009143411210485369094644 0.01616049416192730222947 537.323548180914749961 550.7266443592278135077 5.915441879740620412242 5.520452025787244791036 -0.8928394726241462132183 -0.02011942094344063208481 -38.28727104764550460275 
BTA-73842-no-rs_TT latitude pop1 -222.9473030200030674169 5.598569746348839332173 5.456855903457738486261 0 0.3168963174516655602678 0.01240012041510470884283 -0.0008891169904218354904171 0.008917710823217283970521 0.01733582916738354621651 451.8946060400061348339 465.2078609892153373273 5.598569746348839332173 5.456855903457738486261 -2.435287504501903010478 0.3317452906786589667454 -43.36426986839206153268 
BTA-122374-no-rs_AG bio14 pop1 -424.6563118388830375682 5.373693345346722882727 5.357996245570774581507 0 0.02835462330021739393686 0.006287328155741851124384 -0.0007327912500514973011267 0.00830952774670512002821 0.01130904018977892479279 855.3126236777660751365 868.7157198560791386832 7.072348595926036762815 7.043394319054560309169 -0.8215377400464515147255 0.0153494342593094692517 -5.084230156025619228131 
Hapmap28985-BTA-73836_CC prec4 pop1 -272.9063528643171033516 5.33813060299978175971 5.202265336361100356213 0 0.3488832606235149868786 0.009685425932634828362962 -0.001200886133831362951284 0.008254763450854235649467 0.0143544323307224571556 551.8127057286342067033 565.21580190694727025 5.33813060299978175971 5.202265336361100356213 0.2144327801409405222563 -0.008941860475027585092104 -41.39813606380004093813 
Hapmap41762-BTA-117570_CC prec9 pop1 -192.0361084000151238593 5.364909684271706169501 5.170804403741097470763 0 0.5583708504634137755637 0.01377606119042675149712 -0.001630790370352360450258 0.008296001764712446202837 0.018282374094429977544 390.0722168000302477187 403.4753129783433112654 5.364909684271706169501 5.170804403741097470763 2.89294503817251377276 -0.01192086278653310167522 64.84546399289614485029 
BTA-122374-no-rs_AA prec9 pop1 -298.8241797439733821173 5.160444437902323655543 5.070505106471990880955 0 0.3821602372441769940683 0.008560665345785335928527 -0.001392739383748199601294 0.00798109307750393645901 0.01313065000101138166386 603.6483594879467642347 617.0514556662598277814 5.160444437902323655543 5.070505106471990880955 0.07111629180809439978176 -0.007657281514163490178966 51.45978110364124469625 
ARS-BFGL-NGS-46098_CT bio15 pop1 -290.6604550455446180357 5.063676773818969523155 5.017842484547213182788 0 0.1733025146971426273248 0.008635419291785620919677 -0.00159677325624648703585 0.00783202077182352943488 0.01310379357602985469846 587.3209100910892360714 600.7240062694022996181 5.063676773818969523155 5.017842484547213182788 0.1872574003428485833571 -0.03496825374213015042441 -25.08671440537558997887 
Hapmap41762-BTA-117570_TT prec4 pop1 -78.63977479821596513337 5.432290684990295728807 4.947034001962757538903 0 0.4686887209170991454494 0.0333859581183197552277 -0.003489047349153010652012 0.008399757218413709419259 0.0376220903360683136159 163.2795495964319302667 176.6826457747449938135 5.432290684990295728807 4.947034001962757538903 -9.479795678534685555126 0.02412110694339256070589 -77.17772587794266015565 
Hapmap28985-BTA-73836_CG bio6 pop1 -423.8834533415066761763 5.000041697932048889719 4.927981597249460373866 0 0.01243877158707367683223 0.0058633155370586030131 -0.00117260443074917682961 0.007733977597767948157156 0.01053708527103011092728 853.7669066830133523527 867.1700028613264158994 5.000041697932048889719 4.927981597249460373866 3.052390291973017911976 -0.02190029028529146716378 4.831635535391129010648 
ARS-BFGL-NGS-106520_AA bio19 pop1 -309.9248242014658328014 4.855624178189717310428 4.827120453115963387598 0 0.320136300644779519327 0.007772663992617715692391 -0.001831865156319261367032 0.007511436189820107139567 0.01209703824152255730612 625.8496484029316656028 639.2527445812447291495 4.855624178189717310428 4.827120453115963387598 -1.915624914067236001956 0.002728280256631402236265 42.93945456497980004903 
Hapmap41762-BTA-117570_CT prec9 pop1 -275.755961394871926623 4.939861743820137041094 4.761623077143179496792 0 0.1887684704625254937115 0.008877429960910072481023 -0.001905175408986252687943 0.007641248849542131365512 0.01320757215482073740481 557.511922789743853246 570.9150189680569167927 4.939861743820137041094 4.761623077143179496792 -2.697078361206518845724 0.009454673288938453203941 -28.84482119259997560078 
ARS-BFGL-NGS-44057_TT bio6 pop1 -87.00689831389805726364 4.659725478914022278598 4.692190782886932553554 0 0.06148878290515087251429 0.02607955238119204742237 -0.007501248675702035196775 0.007243103892606481760026 0.02977457031865038628921 180.0137966277961145273 193.4028849985581250542 4.659725478914022278598 4.692190782886932553554 5.710814844447327162224 -0.05973113309585082570272 -27.68185785348421472027 
BTA-73842-no-rs_TT prec7 pop1 -223.4208768985813285679 4.651421989192317030248 4.592260014213233617394 0 0.3149870797062888749915 0.0103023085146105375441 -0.00298692889091600678915 0.007414650026579413697684 0.01441391280170968086872 452.8417537971626571358 466.1550087463718596292 4.651421989192317030248 4.592260014213233617394 -2.737040804521311404768 0.008848841645384689295348 -43.08691838284779324422 
BTA-122374-no-rs_AG bio15 pop1 -425.0746850772101683713 4.597508826419046346068 4.58218253398337892722 0 0.02707422785839047759369 0.005378795687327812249847 -0.001640826317205415539949 0.007113566811802388861231 0.00968104142226361316689 856.1493701544203367426 869.5524663327334002894 6.235602119271775156673 6.182226775843787721244 0.9546058893326967840121 -0.02950871056706530528966 -4.823406599454807494511 
ARS-BFGL-NGS-46098_TT bio1 pop1 -85.28271673723849793936 4.657580701676280243717 4.580158119504593778118 0 0.4198500046134224698933 0.02658087308664815211949 -0.007661204235273418603272 0.007206178253175617284734 0.03025126361109909114596 176.5654334744769958787 189.9685296527900594254 4.657580701676280243717 4.580158119504593778118 4.394138091810825408855 -0.04148758607279217537018 -65.17989563763271695929 
BTA-73842-no-rs_CT bio12 pop1 -406.4193843267100639538 4.417474779746316138063 4.424727690807237909937 0 0.01711144656887481362061 0.005405250575008385693649 -0.00193638804593984062332 0.007043040364862420039688 0.00965415932969369616974 818.8387686534201279076 832.152023602629330401 5.789033484436256427053 5.600862260659069243648 -1.935908718727440885128 0.001187344148662107772983 -4.430087232605751991401 
ARS-BFGL-NGS-46098_CC prec7 pop1 -214.1982057797588318848 4.422926291368671075643 4.353986219363752151624 0 0.5168398051499465593547 0.01021887403028291872037 -0.003643722843951713156498 0.006844367855001827656569 0.01398652203843911905713 434.3964115595176637696 447.7995077378307273164 4.422926291368671075643 4.353986219363752151624 0.3433676300080965594066 0.008823135155142409952955 55.88546222320133541675 
Hapmap23956-BTA-36867_GG prec7 pop1 -206.0329365814105329752 4.457176039149593260724 4.33757805480301772286 0 0.235883724838688376747 0.01070091090442469903372 -0.003704054226546047573487 0.006897185285760073494496 0.0144817355312083849822 418.0658731628210659503 431.4689693411341294971 4.457176039149593260724 4.33757805480301772286 -1.921928353679283604425 -0.009032197861454877619265 58.39868436631194549905 
ARS-BFGL-NGS-46098_CT longitude pop1 -291.0342748090683618334 4.316037246771481927787 4.307849107571010977957 0 0.1732972571986567447136 0.007360420692240695543333 -0.002871771855791412303774 0.006679513403169532142871 0.01117552766692667038753 588.0685496181367236668 601.4716457964497872135 4.316037246771481927787 4.307849107571010977957 4.89464212557233255144 -0.1928524896701848114568 -25.29006327905907564914 
ARS-BFGL-NGS-106520_AA bio1 pop1 -310.1516480731891890199 4.401976434743004873429 4.288863082942885113918 0 0.3206186538138712776983 0.007046485163403810132385 -0.002558043985533166872828 0.006812059149209975566965 0.01097070359769377763964 626.3032961463783780398 639.7063923246914415865 4.401976434743004873429 4.288863082942885113918 -5.681952532934387830287 0.02040061820815325902164 43.19615164128614342651 
Hapmap28985-BTA-73836_CG bio12 pop1 -422.8859164877308031427 4.27601219009211708233 4.193855873939409309621 0 0.01585258099760251417325 0.00503031942779565420824 -0.002028106793885375088056 0.006617775912040176294979 0.009030174843382844007873 851.7718329754616062854 865.1749291537746698322 6.995115405483794956965 6.776988583740755689878 -1.979276298216430049134 0.00126974634418998515259 4.346230199382078991481 
ARS-BFGL-NGS-106520_AG longitude pop1 -419.1738961446308409653 4.096438938835384013792 4.082410349739296306828 0 0.01866689835586905391691 0.004862563938343649773671 -0.002259569227970907568347 0.006340742141090452703607 0.008689775440633053690211 844.3477922892616819306 857.7508884675747454773 12.43476665303822786823 12.07149161589573578123 -8.91155388083001778407 0.2571053615548226450817 -4.508234859298858022286 
