Marker Env_1 Env_2 Loglikelihood Gscore WaldScore NumError Efron McFadden McFaddenAdj CoxSnell Nagelkerke AIC BIC GscorePop WaldScorePop Beta_0 Beta_1 Beta_2 
BTA-122374-no-rs_AA bio19 prec10 -400.0638366003502780499 35.75435248861352005578 34.34977741737516508322 0 0.1034012673119543608297 0.04277440044141220015957 0.03559635399992774358992 0.05400612150143067587485 0.07429548342398144659564 806.1276732007005560998 819.5307693790136196466 47.42199425704882792543 43.49156138980845486691 -1.150960526115961361977 0.007199659938539626354694 -0.01408594401662355527992 
Hapmap41762-BTA-117570_CC longitude bio14 -350.9856273389418564457 34.9874571930519087104 34.09806928736396426996 0 0.1390581372998042793392 0.04747546454024319890694 0.03933389581549381766937 0.05287893145851451384915 0.07758425256504551688596 707.9712546778837128914 721.3743508561967764381 47.30705227678042673611 43.00598785071505934796 -15.34326364999073745617 0.5294005391339875705526 -0.03499096779802000629138 
Hapmap41762-BTA-117570_CC bio3 prec9 -347.844971685493187602 40.32117778433543242578 33.46092776192358474174 0 0.1319684834693819978219 0.0547833811546801052305 0.04663133042128662334065 0.06069075961725941219639 0.08910711084834342981186 701.689943370986375204 715.0930395492994387507 88.28705005498944669018 63.39122460794515706919 27.26493499137115310467 -0.2917116875656857022782 -0.0245452864457425476085 
ARS-BFGL-NGS-46098_CC bio12 prec5 -373.1502136207131275214 37.10689592336703201969 33.35783727497593035075 0 0.09178316561923079912148 0.04736603147065735050416 0.03970718042014467514134 0.05599083444340096412523 0.07956338760605063693804 752.3004272414262550428 765.7035234197393185895 37.10689592336703201969 33.35783727497593035075 1.014215083709232960441 -0.004248194002489069533186 0.03463855526475300728866 
ARS-BFGL-NGS-46098_CC prec5 prec10 -372.7473388363337843954 34.9121899110138577127 32.59219312797977856702 0 0.086317344972277426651 0.04473588247513761819493 0.03704758519172521622582 0.05276823053524161378711 0.07513175945522320131045 751.4946776726675687907 764.8977738509806323375 34.9121899110138577127 32.59219312797977856702 0.01588281690426815020139 0.02039394889655440262583 -0.01564190794312377613733 
Hapmap28985-BTA-73836_GG bio12 prec4 -372.4466091198618596658 35.00156211326256811001 32.4447758315939223453 0 0.1066266300936503070933 0.04487985173771851101854 0.03718650623631080250021 0.05289967512436420676468 0.07534431203597905318749 750.8932182397237193316 764.2963144180367828784 35.00156211326256811001 32.4447758315939223453 -0.6404607329582541496208 0.004776946562516586518883 -0.03838336008880185485384 
BTA-122374-no-rs_AA bio3 prec10 -402.9272824712226813149 33.70074994446875960019 32.03194037614825635807 0 0.09777500348861223143778 0.04014119063615023550373 0.03299455015444691368537 0.05098469885016163071802 0.06998940269389138908127 811.8545649424453626297 825.2576611207584261765 41.69510251530402139553 37.01109354665879361268 12.45583659441206661207 -0.1399301843757270543854 -0.01356758090957301558803 
Hapmap41762-BTA-117570_CC longitude bio15 -345.194941564967389791 32.29569792543758521841 30.14464199639144449325 0 0.157154645563357400317 0.04468844926762566765544 0.03638608354000465622572 0.04891191698892688948614 0.07252317339032734570283 696.389883129934779582 709.7929793082478431288 32.29569792543758521841 30.14464199639144449325 -17.85496940350876446217 0.4544982276546043429839 0.08746556973809925007046 
BTA-122374-no-rs_AA prec4 prec5 -404.4177673625411252034 31.32060936590194594187 29.62875915389879197433 0 0.09447578735352800627595 0.0372795099889314142513 0.03013798035518486429949 0.04747077171923875507295 0.06514300445970246697635 814.8355347250822504068 828.2386309033953139536 59.71906491494790480967 53.6046771003880280354 0.7276874027141512173275 -0.0285376018745699187214 0.02286588939103275667502 
ARS-BFGL-NGS-46098_CT prec4 prec5 -334.5820537181307301744 31.07092439685032242425 29.61642662178561197575 0 0.06914798773914157005698 0.04437213647467941758217 0.03580358487809207307211 0.04710139541215777313774 0.071055503364606875888 675.1641074362614603488 688.5672036145745238955 39.0259197654852636461 36.70956316878103524448 -1.578803452911832431679 0.02527424843066194527308 -0.02517775808168559016142 
BTA-122374-no-rs_AA longitude bio1 -401.0288608581063353742 31.77305540499177710645 29.58037265722818601361 0 0.09504911336795516309814 0.03810492041885051608908 0.0309092157691433386214 0.04813974178492865202243 0.06630465325770797201094 808.0577217162126707484 821.4608178945257342951 31.77305540499177710645 29.58037265722818601361 -25.01431598295896606247 0.4058223428797052372539 0.04897868926204888866864 
ARS-BFGL-NGS-46098_CC prec9 prec10 -374.3544026261400234634 31.6980623314013795766 29.54027105269337989159 0 0.08692325328332768387104 0.04061735441865836913943 0.03292905713524596717032 0.048028892277499983987 0.06838385795566896081717 754.7088052522800469268 768.1119014305931104736 31.6980623314013795766 29.54027105269337989159 1.262584125721015092833 0.03752273372202150961943 -0.03929373139302646030381 
Hapmap41762-BTA-117570_CC longitude latitude -333.1521538138102128679 31.57022371080346473393 29.36160303205264474925 0 0.192387228113855309863 0.04523767854123616609938 0.0366401445568781825436 0.04783990042487651112458 0.07230461484514793412168 672.3043076276204257358 685.7074038059334892825 31.57022371080346473393 29.36160303205264474925 -15.21766588724952263666 0.4537757995160634745611 0.7875953944856838214719 
Hapmap28985-BTA-73836_CC longitude prec9 -370.1384749067190859939 30.97052736628716507195 29.18167990482333889676 0 0.08268699015591979316949 0.04015640670818044225205 0.03237680265431614926681 0.04695283074156691765968 0.06726007176222050912463 746.2769498134381719878 759.6800459917512355346 43.8871963645376346741 40.40950725606394288575 21.32253859430380913721 -0.5983248563843633922171 -0.02203668782829790968189 
BTA-122374-no-rs_GG prec4 prec5 -294.8907165268421558812 30.1505402151245769371 28.59061508801630384184 0 0.06431256968653002346285 0.04863523985727865038857 0.03895675857430352917975 0.04573856961290517786096 0.07399724825965160105427 595.7814330536843117625 609.1845292319973753092 30.1505402151245769371 28.59061508801630384184 -1.384878219127396266753 0.02409204492062805003422 -0.02764933256111116622912 
ARS-BFGL-NGS-46098_CT longitude bio19 -324.0013238689742842147 31.09249747076477909946 28.45300669040161532959 0 0.09935890949039779558973 0.04578518590529578836598 0.03694989965368231554961 0.04713331561047987710873 0.07233119868754928146902 654.0026477379485684294 667.4057439162616319761 36.27533352374094283155 33.72427252380782301475 16.26555828425477477107 -0.4680839011307057177672 -0.006474149245248355363902 
Hapmap41762-BTA-117570_CC bio1 bio6 -351.2460227613802728475 36.80983873784238069593 28.40300185045344318925 0 0.1338357625110664624133 0.04978999718722069658299 0.04167423266972488022676 0.05555529191020845876121 0.08137294757853067579646 708.4920455227605456949 721.8951417010736092417 81.53393538024544656695 51.23502974739747866523 -12.52630589338574349737 0.1729735834199250961825 -0.1634977186703762666771 
BTA-122374-no-rs_AA longitude prec4 -404.813027772746147126 30.17168685595633614849 28.34091386303004046938 0 0.08973073722744577833312 0.03592732551254390073979 0.02878274807793129475312 0.04576990360734899837038 0.06282196295813489704979 815.626055545492294252 829.0291517238053577987 30.53008854549190209671 28.73526539792863435108 -10.52746620921411003363 0.3829009012952198425731 -0.01560603469981354525177 
ARS-BFGL-NGS-106520_GG longitude prec9 -345.4862660842607697265 29.68839143609883329811 28.10263076127887681144 0 0.0695700392219289160756 0.04119606109292380137629 0.03287037032286089106295 0.04505352453159170957519 0.06690391475866412333574 696.9725321685215394529 710.3756283468346029997 30.5615155671430445139 29.37473168890042090999 18.41817352411170692975 -0.5153895310592756947264 -0.02245164966989138913107 
ARS-BFGL-NGS-46098_CC longitude prec4 -346.5786898224740603669 31.53672880378260379164 27.87551195465482061983 0 0.179082433267572554785 0.04351729707212557540091 0.03523794178270075934953 0.04779037659972897668413 0.07075387382751698220177 699.1573796449481207338 712.5604758232611842805 96.9294611317010032514 73.4896080308064063788 -22.79315276953446847523 0.8244055573714223231164 -0.02042115807940539235305 
BTA-73842-no-rs_CC bio12 prec4 -402.2900205513851880634 29.07962983976361287519 27.25020170843843277629 0 0.07465373392268432250693 0.03488189587830995878155 0.0276847143315327088621 0.04546160153225247758154 0.06172315570329333552906 810.5800411027703761269 823.8932960519795786203 29.07962983976361287519 27.25020170843843277629 -0.5445349006196091022386 0.004147177057352702864988 -0.03082497743400959570851 
Hapmap41762-BTA-117570_CC bio12 prec5 -376.1808922097118335903 29.88546527878191461092 27.16308966433921625455 0 0.06247912549922673703783 0.03820462812788649384615 0.03053441899347940412333 0.04534570803958157389144 0.06448553356947845775657 758.3617844194236671806 771.7648805977367307274 29.88546527878191461092 27.16308966433921625455 1.671215500704708637435 -0.00385941326941655509395 0.02695865821567694736045 
Hapmap28985-BTA-73836_GG prec4 prec5 -375.4184624947513498339 29.05785536348358777392 27.14096291742529512211 0 0.07980735851322144435533 0.03725868680686871919861 0.02956534130546101068028 0.04411808498770512971827 0.06283680861798959113259 756.8369249895026996677 770.2400211678157632145 52.2355663079609113808 46.37338155845332974409 0.200707792881083365235 -0.02848490733353974944861 0.02356898606812572352875 
ARS-BFGL-NGS-106520_AA longitude pop1 -298.1794277190288928736 28.34641714306359716602 26.48048714963593105315 0 0.3503045144460390457049 0.0453756649530801910641 0.03577113580414321405889 0.0430615217903930765737 0.06934983705812689425314 602.3588554380577857472 615.761951616370849294 28.34641714306359716602 26.48048714963593105315 14.23155769082482114112 -0.4654427828300797651982 50.83717723630651580055 
ARS-BFGL-NGS-106520_GG bio12 bio15 -344.4127371368464794188 26.84755063977660249908 25.76933471289790372402 0 0.06557250571564843060444 0.03751371045879880734668 0.02912999360608461334524 0.0408317182634082989981 0.0608640982653176646771 694.8254742736929588376 708.2285704520060223843 26.84755063977660249908 25.76933471289790372402 6.013553482865451154261 -0.003134953480219163901979 -0.07635778764747909078776 
Hapmap28985-BTA-73836_GG bio3 pop1 -278.5074879804828043572 29.3734297151242874091 25.64659043413950888571 0 0.3582577727805506832208 0.05009210521694664342701 0.03985997930531276131887 0.04458637368272034688958 0.0745973896267803326368 563.0149759609656087145 576.4180721392786722612 29.3734297151242874091 25.64659043413950888571 10.06656399276989816236 -0.1438480208158124855838 43.22081302763624099592 
BTA-73842-no-rs_TT prec10 pop1 -212.4676093734908653154 26.55795703937324353516 25.04738681633728067562 0 0.3570131120270318850554 0.05882249935033431807556 0.0455332619448077736881 0.04160256816549508468526 0.08087445634184130089462 430.9352187469817306309 444.2484736961909331243 26.55795703937324353516 25.04738681633728067562 0.4999997366245196106309 -0.01962846439240978402001 -46.52524580888779967558 
Hapmap41762-BTA-117570_CT longitude bio3 -316.4964388812962371444 26.63095066827159712597 24.98823322377279450811 0 0.09324399378876068253267 0.0403729360893802482666 0.03127684261702494075566 0.04050906179722112208756 0.06320276333527805662015 638.9928777625924742889 652.3959739409055378356 26.63095066827159712597 24.98823322377279450811 -0.2970987607485272835714 -0.4029939299054831089268 0.1521621853218418355031 
ARS-BFGL-NGS-106520_GG prec10 pop1 -255.563819169816017346 26.11135172102333568134 24.95247258200895829408 0 0.3264797229155570198285 0.04860286055946034589666 0.03743464657833699545065 0.03973460270033625149882 0.07022880194088940256384 517.1276383396320346919 530.5307345179450982386 26.11135172102333568134 24.95247258200895829408 0.642923596789858510926 -0.01722057974852973830095 -41.4857930877318392647 
BTA-122374-no-rs_AA bio12 bio19 -405.113321458077333681 25.65538277315940879353 24.93878297632234236278 0 0.09312996633863228069768 0.03069258816996642047275 0.02351454172848196390311 0.03905446878022276254328 0.0537266990708928369887 816.2266429161546673621 829.6297390944677309088 25.65538277315940879353 24.93878297632234236278 -0.002291805420897851063054 -0.002510965515450222849463 0.007170112039109718809732 
Hapmap41762-BTA-117570_CC longitude prec4 -354.815321129831023339 27.32806961127357492369 24.73804524657982753695 0 0.1243601851767481195456 0.03708222614248648623921 0.02894065741773710505585 0.04154713231596258521611 0.06095817593220251154258 715.6306422596620466781 729.0337384379751102248 65.87892517320992069596 54.6199698698200397963 -17.77484097125909234816 0.6607468982834055489612 -0.01828626418696843157914 
BTA-73842-no-rs_TT longitude prec9 -304.7899891357492229704 25.58113977017861773167 24.33365459108781357449 0 0.08034925131155443205283 0.04027504052680389717844 0.03082861846227459318593 0.0401035103667336749857 0.06285293461978082770603 615.5799782714984459409 628.8932332207076484343 33.58637753325039054797 32.25481926767315932897 20.40110539845820726568 -0.5833165883411862148787 -0.022458992506362403291 
Hapmap28985-BTA-73836_CC bio12 bio15 -368.9327004673702818938 25.22416141730035782365 24.21287970601405594925 0 0.07605778202949967119932 0.03305530918225760809862 0.02519253619201195962913 0.03841080573671876223453 0.05532865581030038117536 743.8654009347405637875 757.2684971130536273343 25.22416141730035782365 24.21287970601405594925 6.585573889021305664902 -0.002933090266144059889952 -0.0886029236403896972604 
ARS-BFGL-NGS-46098_CC bio1 bio6 -362.6216776735336544957 30.66015669449658470613 23.92597125425420452605 0 0.1266157540588946010633 0.04056093959887662771507 0.03262341859993981402991 0.04649340654848955182608 0.06730382814053485960562 731.2433553470673089913 744.6464515253803725381 72.87042828220570994668 46.2466252729993727473 -11.92480675868569177552 0.1545277780310303303182 -0.1415024850940229266704 
ARS-BFGL-NGS-46098_CC bio3 prec9 -359.9507731623474974247 27.17971848863386968853 23.88319471196101447669 0 0.1338926520862030043377 0.03638120746532867613287 0.02834995265732702791851 0.04132631874878925652608 0.06019559766341551375056 725.9015463246949948495 739.3046425030080583962 82.85889438938496626141 60.77739072659030293566 24.98930730185240498172 -0.2727853591106115463817 -0.01916144593912256127765 
ARS-BFGL-NGS-46098_CT longitude bio14 -327.6489251989303636559 23.79729481085262021711 23.78883615787633565818 0 0.08954701676164381513338 0.03504265194465313253787 0.02620736569303965972149 0.03627791657108731529979 0.05567240830581867982476 661.2978503978607273117 674.7009465761737908585 29.15370785476880427511 27.52567559375725876614 12.01221762115057311616 -0.4328346664322053682439 0.03036338103141881076531 
ARS-BFGL-NGS-46098_CT longitude bio3 -325.1686258242011318409 28.75789356031108384704 23.72282826190956185435 0 0.09766816613425491642791 0.04234737026646335757369 0.0335120840148498847031 0.04367275137093586616756 0.06702058651568180566244 656.3372516484022636818 669.7403478267153272285 35.67665148537477970425 32.86067083174434370549 3.020400069883859865564 -0.4623831835097047014487 0.1359043072848391580163 
Hapmap41762-BTA-117570_CT bio19 prec9 -325.3417224415152466943 27.59494971302918708833 23.52438282136438471408 0 0.06141588891082417895999 0.04068381056050446444939 0.03183788527701784254334 0.04194424257183644539964 0.06441170162492500388704 656.6834448830304933886 670.0865410613435569354 35.25609583321690954083 32.56271307391433445302 -1.254700362530775868057 -0.008210852328231530221247 0.02284281889078484300582 
Hapmap41762-BTA-117570_CC longitude bio2 -348.5638936307229775458 24.21087091627576154407 23.47270328969756830913 0 0.1499076668335754116768 0.03356380618423856094243 0.02524593782659712953549 0.03689661916732313507632 0.05476307738435277579404 703.1277872614459550915 716.5308834397590186382 24.21087091627576154407 23.47270328969756830913 -22.11589558935349312391 0.3965637370360887125882 0.0820445935456502126667 
BTA-73842-no-rs_CC longitude pop1 -292.5484816882037361618 25.00526551774020111996 23.33835540356260247925 0 0.3726922943933093976114 0.04098536988311609312189 0.03115095244314801858822 0.03921865529971788695476 0.06292641703732849911763 591.0969633764074723237 604.4102183256166748171 25.00526551774020111996 23.33835540356260247925 13.98005426141122599978 -0.449308637865385562311 51.74838620798465764136 
ARS-BFGL-NGS-46098_CC bio14 prec5 -364.9050366613228659207 24.47104230015299625167 23.29448451573876694917 0 0.1213966316387408634399 0.03244286751093804015665 0.02448827355952260664959 0.03728562744618905370076 0.05403566070026342909807 735.8100733226457318414 749.2131695009587953882 53.59724984214755522105 49.8819847853270659753 -0.3289830828107317088735 -0.04205719354816680476036 0.01683882482693378984071 
ARS-BFGL-NGS-106520_GG latitude bio12 -337.8305034999944369833 23.36082695498609479445 23.02141395502212197106 0 0.08586858224491097810139 0.03341930941243074283968 0.02483588653699239293246 0.03562453724680898358053 0.05379350594144449897993 681.6610069999888739667 695.0641031783019375134 43.35026780459778350529 38.26236234243470049274 3.204365127875959291586 -0.6533620502039936171691 -0.002751252939771384928753 
ARS-BFGL-NGS-46098_TT prec4 prec5 -148.7702952947717526117 26.30123019135242087851 22.86728680613479917569 0 0.09864679261803808470307 0.08121628679066512592919 0.06268872297715919611472 0.04001768786732271047891 0.1012589417552965643209 303.5405905895435052233 316.94368676785656877 26.30123019135242087851 22.86728680613479917569 -0.8597165279829498916726 0.03533903482952406062751 -0.05426079290077357362594 
Hapmap41762-BTA-117570_TT prec9 prec10 -153.4135032175911455832 24.62878132657789825855 22.81999052981611118482 0 0.08361585794303708703452 0.07430487635437000703414 0.05620291457987051345242 0.03752140234004258710979 0.09326492236271269436592 312.8270064351822911664 326.2301026134953547131 24.62878132657789825855 22.81999052981611118482 -3.694805682149788188771 -0.05673175268598410299746 0.06044733275918049673835 
Hapmap41762-BTA-117570_CT bio3 prec9 -316.5540406092654154568 26.51574721233324050118 22.65381258659525435389 0 0.08564355900737069971634 0.04019828585545463859978 0.03110219238309933108885 0.0403374056490558270476 0.06293494318773070447576 639.1080812185308309137 652.5111773968438944604 52.83145949771657201577 40.67086955758665985095 -22.88768200595056163775 0.2368852773621093796801 0.02140801060311973328212 
BTA-73842-no-rs_TT latitude bio12 -300.2965006686605383412 22.24481284103284023379 22.08262298230560425477 0 0.08504376990424910057968 0.03571525738265930683887 0.02608193091561557898405 0.03496576399362039350247 0.05542681082233908012265 606.5930013373210766825 619.9062562865302791759 36.75057398464742897115 32.5125131256527364898 3.069333884235231835452 -0.6445693301768640470772 -0.002856890794539417619151 
BTA-122374-no-rs_AA bio12 prec5 -417.0050722513748027998 23.23850034534227665395 21.84464110546388707773 0 0.05664792732738951750631 0.02710823806488517470278 0.02010910189119868770333 0.03544133851161078397566 0.04816565382730939418618 840.0101445027496055995 853.4132406810626691462 34.544455137280549617 32.19137869679253290134 1.214071129791426705067 -0.003921889350107434406874 0.0215102708433771380092 
BTA-122374-no-rs_GG longitude bio19 -290.7564292674616626133 23.75316931804207165602 21.83347705482636816159 0 0.07134926736554502801988 0.03924418061641537261138 0.02933118414231365169396 0.03621188214756586770714 0.05943046309806727949985 587.5128585349233252266 600.9159547132363887734 23.9732057842802930292 22.8335153934667075791 13.82515590084027693688 -0.4064698825770084651438 -0.00612390981748478469531 
ARS-BFGL-NGS-106520_GG bio12 bio14 -348.2347036910688209133 22.54186742244901564547 21.77410294744113938153 0 0.05017788834244770254525 0.03135120159078932212211 0.02300640894253678419082 0.03439738372786338183344 0.05114329845228059033991 702.4694073821376418265 715.8725035604507053733 24.55079078540163789457 23.67345890106197995456 1.451482833159053306401 -0.002996667628066037482775 0.03317652326465350188207 
BTA-73842-no-rs_TT bio12 bio15 -306.909617543138290241 23.52434023569192517167 21.76911534012610834228 0 0.06150741983213072670801 0.03690998253776712703265 0.02749590788114418315807 0.03693940343051792235931 0.05777967831709056638833 619.819235086276580482 633.1324900354857829754 24.31646245432639885653 23.50256275889120266553 5.665540420686738648341 -0.003171751236757865845347 -0.07267816195598917768084 
BTA-73842-no-rs_CC bio1 bio6 -389.5217436749634826731 26.7069798905289030877 21.67834336483778825619 0 0.105795721246556627881 0.0331454724214995456494 0.02569899830334126028314 0.04183105791278927894404 0.05773710346249424162527 785.0434873499269653463 798.3567422991361678397 63.46197121070831898004 45.02531194546889182356 -11.29310524667670849984 0.1232854635561912484665 -0.1084703756482991740423 
ARS-BFGL-NGS-46098_CC bio15 prec5 -352.463150662994225415 22.54216586320718507253 21.46869359102292802548 0 0.1620203576804357767805 0.03098713810965026169792 0.02273935793687810496188 0.03439783120474244703215 0.05082117384593692793927 710.9263013259884508299 724.3293975043015143767 78.48102183880483623257 66.53199375747236941209 -6.324585458515274160457 0.1076794065395257999769 0.0164303201108948916371 
